R,G,B
82.91,2.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
81.91,1.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
78.91,0.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
81.91,3.5500000000000114,-40.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
78.91,0.5500000000000114,-41.769999999999996
78.91,0.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
82.91,5.550000000000011,-40.769999999999996
83.91,6.550000000000011,-39.769999999999996
82.91,5.550000000000011,-40.769999999999996
81.91,4.550000000000011,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
82.91,5.550000000000011,-40.769999999999996
81.91,4.550000000000011,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
81.91,3.5500000000000114,-40.769999999999996
81.91,3.5500000000000114,-40.769999999999996
81.91,3.5500000000000114,-40.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
81.91,3.5500000000000114,-40.769999999999996
81.91,3.5500000000000114,-40.769999999999996
81.91,3.5500000000000114,-40.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
75.91,-0.44999999999998863,-41.769999999999996
75.91,-0.44999999999998863,-41.769999999999996
75.91,-0.44999999999998863,-41.769999999999996
75.91,-0.44999999999998863,-41.769999999999996
75.91,-0.44999999999998863,-41.769999999999996
75.91,-0.44999999999998863,-41.769999999999996
75.91,-0.44999999999998863,-41.769999999999996
75.91,-0.44999999999998863,-41.769999999999996
75.91,-0.44999999999998863,-41.769999999999996
75.91,-0.44999999999998863,-41.769999999999996
76.91,-0.44999999999998863,-40.769999999999996
76.91,-0.44999999999998863,-40.769999999999996
75.91,-1.4499999999999886,-41.769999999999996
76.91,-0.44999999999998863,-40.769999999999996
76.91,-0.44999999999998863,-40.769999999999996
76.91,-0.44999999999998863,-40.769999999999996
77.91,1.5500000000000114,-40.769999999999996
77.91,1.5500000000000114,-40.769999999999996
77.91,1.5500000000000114,-40.769999999999996
77.91,1.5500000000000114,-40.769999999999996
77.91,1.5500000000000114,-40.769999999999996
77.91,1.5500000000000114,-40.769999999999996
77.91,1.5500000000000114,-40.769999999999996
77.91,1.5500000000000114,-40.769999999999996
78.91,3.5500000000000114,-41.769999999999996
78.91,3.5500000000000114,-41.769999999999996
78.91,3.5500000000000114,-41.769999999999996
78.91,3.5500000000000114,-41.769999999999996
78.91,3.5500000000000114,-41.769999999999996
78.91,3.5500000000000114,-41.769999999999996
77.91,2.5500000000000114,-41.769999999999996
77.91,2.5500000000000114,-41.769999999999996
77.91,2.5500000000000114,-41.769999999999996
77.91,2.5500000000000114,-41.769999999999996
78.91,3.5500000000000114,-41.769999999999996
78.91,3.5500000000000114,-41.769999999999996
77.91,2.5500000000000114,-41.769999999999996
77.91,2.5500000000000114,-41.769999999999996
77.91,2.5500000000000114,-41.769999999999996
77.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
81.91,1.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
81.91,1.5500000000000114,-41.769999999999996
83.91,3.5500000000000114,-40.769999999999996
80.91,2.5500000000000114,-41.769999999999996
78.91,0.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
78.91,0.5500000000000114,-41.769999999999996
78.91,0.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
78.91,0.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
78.91,0.5500000000000114,-41.769999999999996
78.91,0.5500000000000114,-41.769999999999996
78.91,0.5500000000000114,-41.769999999999996
78.91,0.5500000000000114,-41.769999999999996
78.91,0.5500000000000114,-41.769999999999996
78.91,0.5500000000000114,-41.769999999999996
78.91,0.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
78.91,0.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
82.91,5.550000000000011,-40.769999999999996
82.91,5.550000000000011,-40.769999999999996
82.91,5.550000000000011,-40.769999999999996
81.91,4.550000000000011,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
79.91,2.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
81.91,3.5500000000000114,-40.769999999999996
81.91,4.550000000000011,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
81.91,3.5500000000000114,-40.769999999999996
81.91,3.5500000000000114,-40.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
76.91,0.5500000000000114,-41.769999999999996
76.91,0.5500000000000114,-41.769999999999996
76.91,0.5500000000000114,-41.769999999999996
76.91,0.5500000000000114,-41.769999999999996
76.91,0.5500000000000114,-41.769999999999996
75.91,-0.44999999999998863,-41.769999999999996
75.91,-0.44999999999998863,-41.769999999999996
75.91,-0.44999999999998863,-41.769999999999996
75.91,-0.44999999999998863,-41.769999999999996
76.91,0.5500000000000114,-41.769999999999996
76.91,0.5500000000000114,-41.769999999999996
76.91,0.5500000000000114,-41.769999999999996
76.91,0.5500000000000114,-41.769999999999996
76.91,0.5500000000000114,-41.769999999999996
77.91,1.5500000000000114,-40.769999999999996
77.91,1.5500000000000114,-40.769999999999996
80.91,2.5500000000000114,-39.769999999999996
80.91,2.5500000000000114,-39.769999999999996
80.91,2.5500000000000114,-39.769999999999996
79.91,1.5500000000000114,-40.769999999999996
79.91,1.5500000000000114,-40.769999999999996
79.91,1.5500000000000114,-40.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
77.91,2.5500000000000114,-41.769999999999996
77.91,2.5500000000000114,-41.769999999999996
77.91,2.5500000000000114,-41.769999999999996
77.91,2.5500000000000114,-41.769999999999996
78.91,3.5500000000000114,-41.769999999999996
78.91,3.5500000000000114,-41.769999999999996
77.91,2.5500000000000114,-41.769999999999996
77.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
81.91,1.5500000000000114,-41.769999999999996
81.91,1.5500000000000114,-41.769999999999996
81.91,1.5500000000000114,-41.769999999999996
81.91,1.5500000000000114,-41.769999999999996
81.91,1.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
81.91,3.5500000000000114,-40.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
78.91,0.5500000000000114,-41.769999999999996
78.91,0.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
78.91,0.5500000000000114,-41.769999999999996
78.91,0.5500000000000114,-41.769999999999996
78.91,0.5500000000000114,-41.769999999999996
78.91,0.5500000000000114,-41.769999999999996
78.91,0.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
81.91,3.5500000000000114,-40.769999999999996
81.91,3.5500000000000114,-40.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
79.91,1.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
82.91,3.5500000000000114,-41.769999999999996
82.91,3.5500000000000114,-41.769999999999996
82.91,3.5500000000000114,-41.769999999999996
82.91,3.5500000000000114,-41.769999999999996
82.91,3.5500000000000114,-41.769999999999996
83.91,4.550000000000011,-41.769999999999996
83.91,4.550000000000011,-41.769999999999996
82.91,3.5500000000000114,-41.769999999999996
82.91,3.5500000000000114,-41.769999999999996
82.91,3.5500000000000114,-41.769999999999996
82.91,3.5500000000000114,-41.769999999999996
83.91,4.550000000000011,-41.769999999999996
83.91,4.550000000000011,-41.769999999999996
83.91,4.550000000000011,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
82.91,3.5500000000000114,-41.769999999999996
82.91,3.5500000000000114,-41.769999999999996
82.91,3.5500000000000114,-41.769999999999996
82.91,3.5500000000000114,-41.769999999999996
82.91,3.5500000000000114,-41.769999999999996
83.91,4.550000000000011,-41.769999999999996
83.91,4.550000000000011,-41.769999999999996
83.91,4.550000000000011,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
81.91,1.5500000000000114,-41.769999999999996
81.91,1.5500000000000114,-41.769999999999996
81.91,1.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
82.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,4.550000000000011,-41.769999999999996
80.91,4.550000000000011,-41.769999999999996
80.91,4.550000000000011,-41.769999999999996
80.91,4.550000000000011,-41.769999999999996
80.91,4.550000000000011,-41.769999999999996
80.91,4.550000000000011,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
79.91,2.5500000000000114,-41.769999999999996
79.91,2.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,3.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
80.91,2.5500000000000114,-41.769999999999996
81.91,3.5500000000000114,-40.769999999999996
81.91,4.550000000000011,-41.769999999999996
81.91,4.550000000000011,-41.769999999999996
